PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,sample
-0.6508536899376219,1.7499911144465414,-0.7189226975326025,-0.45851110551756663,0.3090377574318555,-1.0632399255409972,-0.22101489809534863,1.732486123202342,2.3759631382060182,1.3521995281561676,QP0192-C
-1.2534876790821783,1.2680857589683001,-1.2968281736829148,1.0657802592432823,0.8017378922883882,-1.672951361549448,-0.5603242364545092,-0.24018868777683802,-0.6579205828344924,-0.3040581538661616,SPT24142
1.5644148156726512,2.8919638211137553,-0.8107995555810151,1.5051911258644073,0.06644303241414302,-0.02584585292081107,-2.032455276119896,-2.2751862280295407,-2.203312462347347,-0.6976243393270352,QP0202-C
4.445027120939555,3.3787023696249094,0.6547465408668931,0.4120564165210931,-0.2480296144088603,-0.28977010789495194,-0.07624868895291188,-0.37920692155853847,1.0234399030900587,-0.27508688209625876,QP0003-C
-3.2553934925305135,0.31763182243599675,-0.7645760173452154,-1.44992360038748,0.14107104400997975,-0.2461911733839769,0.6717437542471539,-4.220435705264458,1.7463391408675528,-1.8955402341424707,QP0244-C
-1.5249649540834485,0.740992489378567,-0.21945699910382213,-1.3823898913018338,1.3719277874125508,-0.31089221422661983,0.7497650521115758,-0.08832260406552236,1.3295240787826355,-0.35055982960971394,QP0188-C
0.25067412828567026,2.8426622780182607,0.5340084064704835,-2.2603424527717806,0.39142310993918644,0.4629925137526322,0.036575669082978914,-0.5477931708956938,0.2633612029262436,-0.3043874271076633,QP0060-C
-0.2462816694389168,0.7336744759914547,-1.7525951945739267,1.0393371329458216,-1.9770270213514896,0.09933667122120107,2.1505840904618476,1.4261938982176912,0.8062397730081756,-1.3741111220137407,QP0163-C
-1.827159798933173,1.034488495682637,-0.23640538923867194,-1.502392966895517,-1.5151875936930295,-1.3419740397935829,0.05063314773978499,1.5670029830646008,-0.5118346705863291,-0.7597579939667558,QP0175-C
-0.6127104558816464,2.5803840544289027,-1.1511356699394462,1.7314000599859898,0.2297434160478214,-1.389061725879695,1.350615499049162,1.3367207222250594,-0.7321942104900674,-0.825513095040556,QP0105-C
-0.37331190236920553,2.1563406725928633,-0.4166032519740853,1.2513823990474948,-0.9563738021228767,-0.4366666842085897,0.39481570246001113,0.4579085860478696,-0.27431234123585546,0.2544401207876762,QP0162-C
-2.4126548968657238,0.8913988420831406,-0.922293509434762,1.7587853888383838,-0.5768412609427188,-0.09633736513261745,-1.692346909064839,-0.5262533848728141,-1.0287591563916112,2.514949575369206,QP0255-C
0.7371865210687661,1.3349697092584443,-0.781652148267321,-2.448199502880615,-1.7487155374306438,-0.5715815886364156,1.3341838167589992,0.0832639641039489,1.9057641532921523,0.8568183244128329,QP0076-C
-2.6773286976888744,1.3429905305115375,0.9127343025022238,-1.173699260633435,0.22551142236085267,-0.5864248431546994,1.7046145501240841,-1.0894095872692533,0.8398876425326077,1.4805578078297241,QP0205-C
-1.5612195528411463,1.452926943960893,-0.9496642420031898,-1.990241662604179,-0.019381645714501197,-0.873285168612359,-0.7191987931114404,0.7871214532194172,-0.18679140995191013,-0.13411544928827132,QP0091-C
0.47716471720458825,1.3990805683441971,-0.17984506987110377,-0.8297583426990965,0.8384257275972002,-0.13141782859119555,-0.6612255581349743,-0.35606851399843636,-1.42461677839522,-1.349720420059718,QP0075-C
3.2844251231266517,2.637371852363475,-0.6202067738459233,1.7144163787310198,0.6413315736895939,-0.12893404676981537,1.4398364878395038,-2.546115992522283,1.158403868051602,1.1575596135337805,QP0063-C
0.9466649552819405,2.7292944428982895,-1.1766070456586373,-0.9713802109111824,2.1866022273939785,1.416080684683827,-0.9472058769400621,1.7041548926442087,0.8370928992545473,0.4962206212374414,QP0087-C
1.8887915047731407,2.8273949722647176,0.4112750350549256,-1.3639769098136303,0.4474150063537447,1.1734072707533252,0.8341259650367526,0.3081167519936099,1.5301631759548429,0.48612652346784513,QP0249-C
0.07673252435991171,1.2588405512109742,-0.5966050627881646,-1.074848540120253,-0.44858496603558445,-0.7377055319242931,1.4590309076652834,-1.381133577255607,1.2522574959495758,1.9539230257577807,QP0200-C
-3.2553934925305135,0.31763182243599675,-0.7645760173452154,-1.44992360038748,0.14107104400997975,-0.2461911733839769,0.6717437542471539,-4.220435705264457,1.7463391408675528,-1.8955402341424707,QP0245-C
-2.8105279822673097,-0.4514138773366213,-1.9265803665585823,-1.254816863278704,0.46696652978266867,-0.5390312760109839,-2.062444813914592,-0.719173520174821,0.11434037219094502,-0.7392264605319046,QP0233-C
-1.4312210388811615,1.199898024759231,-0.5568363299943074,0.13366772539548455,0.0010771402602159504,0.34394847749963053,1.3854489308921452,0.2516820298851104,0.3621706516059941,0.8172644580875552,QP0198-C
-0.45539526705535344,0.337595985096741,-0.921517766975623,-1.493490056153579,-2.7294642177562984,-0.8551041871163185,1.7256735763912119,-0.3473332208458709,1.3747215363700322,-1.5678548224159676,QP0056-C
0.9869373298998891,2.2121831028897794,0.10757577232726208,-2.681391301071338,-0.656351796076739,0.21749574101159588,1.27877190560988,-0.9763704092079181,2.770042444994005,-2.1226910474832725,QP0100-C
2.4708079270065717,3.3188545447994118,-0.1304041183947198,0.036979273397948834,-0.24006445784294797,0.6777743383530543,1.501313319496889,-0.20617722176442646,0.26603149195664477,0.46879200286370326,QP0215-C
-0.8925914407048968,0.5177692233784764,-2.0169939062346205,-0.8430328373578174,2.1233799438245167,0.8793225671269351,-0.3837954163517216,-0.22009041338265448,2.1704389295552224,0.4743974356198758,QP0104-C
-2.3949482171454197,0.38681734445783156,0.8875603683811035,-3.137798042812812,-0.1854553443997992,1.4505262308860438,0.1909500308290757,-0.5121938296659793,-1.2387595537946972,1.1963845983231698,QP0110-C
1.9368735726761879,3.4865862814689157,-0.6531653751344013,-2.0503307874073124,1.6306289517919001,1.0872614663522402,1.9270577379806795,-0.5243826915606825,2.333719399801622,0.3697710879168991,QP0025-C
4.747790787391416,4.819521633282892,0.9083864740243297,0.5981012891516234,0.83504666413244,0.32713000436429857,0.5739932528823325,-0.34973693525137317,-0.26779835219420467,-0.4361724208753371,QP0092-C
-1.8618855285320817,0.3662024147629906,0.08320295431052546,-1.2039303813101556,-0.7063341837963624,1.126132887697701,2.2257968407959203,-0.059070758672596695,0.3877686810841376,-1.0255146379439632,QP0009-C
-3.0240604203538286,0.39785685356913075,-0.3874802839982165,1.093104274322493,0.09494087314213343,-0.2730623451611619,-0.4870596621453985,0.2780104226573175,0.12469119664210046,-1.6695817769809407,QP0027-C
-2.490424859986921,-0.07656313725827706,-0.06618509685535777,0.06091854853278904,0.48824082850913275,-0.34826138706391924,0.349383458613534,-0.8881572310689357,-1.016888535993883,-3.456519186053922,QP0010-C
-2.006510491202959,2.428025749241887,1.612382914108807,-0.602747855221871,0.9919832388569086,1.0481618701868094,0.3746799445911536,-0.2245783515431509,-1.0703075572262728,1.6942746557134927,QP0045-C
-2.0862023108938574,0.12555252583695972,0.2896535745188299,-0.5748219149597759,0.8539496101584649,-0.8002743437058003,-1.105557495564509,-1.9988616617078216,0.4497768481379674,0.5923378248586063,QP0093-C
0.9557504137979914,2.712693763424848,0.16877581404750525,-1.0443246039762708,-0.055615408877076805,0.1785373762150412,-1.1221617721933992,-0.8093030267773016,3.2313823851315884,-2.0360478462050793,QP0121-C
0.4770253806289258,2.4451526123640623,-1.1279847215560423,-0.4852478987126225,-0.39195267653549987,0.4035819003826269,-0.15879466002993356,1.032178648629436,-1.6798100666777778,0.8818143021558745,QP0015-C
2.853016877847035,2.581675615148989,1.2347389937145725,-0.4387862182893728,-0.1739881691429488,-0.4841655598301089,0.4095671393699618,0.9722056978383444,0.5298597257028526,-0.14767954124246224,QP0007-C
-1.8539133400381123,2.2519816700404647,0.5290615443512309,-0.83519784478508,1.6445951257898292,0.4312032604899253,-0.03724400600187709,-0.49029074531206923,-0.5821564742697902,0.29762380571353064,QP0085-C
-2.1703942092629913,1.187936165563684,-1.0426065601476886,0.2551595293712004,0.30723076147059436,-0.5808533363946323,0.4728567415583294,-0.6726046734546761,1.1393609641472235,-2.769167258336896,QP0026-C
-0.8852533230039124,2.27844456948867,-2.0328721003191483,-1.701793136411118,-0.43286686766914717,0.2624130562273033,-0.6260325849733537,0.7592272585023818,0.4256378646749329,1.1595444413002143,QP0224-C
1.9286666065590299,3.633725752091345,-0.6462273363055054,-1.8341762567320863,1.4358972609786447,1.2649601954337237,-0.37771911253667206,-0.6923675293968846,1.149539261501212,-0.8083228371334159,QP0210-C
-1.1849890683844708,0.3804423619371132,-0.10678489465107618,-1.7199218633924904,-0.2870960342796612,0.38762449023810347,1.9559234490906128,-0.16718225968695863,2.184419507327176,1.6007688505000925,SPT24139
6.092960239751264,3.794110948343552,1.5041418404719968,-0.3146080885471931,1.2531879048781076,-0.5795761229095705,0.6378226012490749,-0.537009111425862,0.6875885927418707,-0.34211489956550606,QP0048-C
-2.2382605636856288,1.5911008179834043,-0.5233007964163243,-1.6400195023303348,1.502201785075677,-0.3994611308414802,0.2915549408985571,0.19174439490250875,0.5296809324944253,-1.190730575289197,QP0127-C
-1.7707271759949927,1.1938299619998631,-3.3956569958091327,-0.5423685038275091,-0.7651472723491669,0.9818141034413285,-0.9687410579131536,-0.12480960306430423,2.2700607600464533,0.3245085032863784,QP0153-C
2.8051581363249647,3.318088936041655,-1.338209917990402,0.2903902768650886,1.0780673133136534,0.8865177083617207,0.7081016584499893,-1.1360790534765988,0.4150184384812107,-0.462767152970479,QP0077-C
2.4845948973341585,3.6844292314962597,-1.0811054770979716,1.3298640383288929,1.3818772709888094,2.9314400321401304,0.8995785059013566,-0.3403660900817734,0.6869728346578551,0.056497610762079986,QP0090-C
-2.697596616596147,0.32852792659581215,-1.5940703655016863,-0.9530906863638285,-1.6024018170528396,-0.7841463068863109,-1.2439065720297067,-1.5474557536382065,-0.1662552228542379,0.8434364783516649,SPT24193
1.1834213826640299,3.4306052486142864,-0.17685499181520414,-1.9643076566842146,0.7557647127486347,0.02005005672942444,0.8627689076905039,0.10347914326497136,1.6934029296435176,0.6664521157232759,QP0238-C
-2.2915005334950953,0.9036743782809464,-2.0672841940577866,-1.1909264212443893,0.3573770320143842,2.1405211269899134,-2.3064734958652666,1.3289883008491379,-0.7530442933560968,-0.6500399443675199,QP0226-C
-2.4022254876582996,-0.34835020440484366,-0.3945784359775427,0.14068798604924113,-1.6228290502269254,-0.5176270241458789,0.616105336370888,0.1117112388098908,-0.23950777497049847,-3.388446892199815,SPT24141
1.262343479782786,1.686665702426289,0.36206204192369684,-0.13878695825705292,-0.44398879157202586,0.672903372860482,2.1285519896591025,2.417747639558396,-0.9119911135211859,-0.6140159895932568,QP0022-C
-2.447753726614373,0.6533566149951879,0.2209991681576298,-0.9281626889662635,-1.619968869806809,-0.1757506065956481,-0.8708938058194222,-0.29352908940300376,1.187626525555633,-0.32085312528410115,QP0039-C
0.2433283339162544,2.4983830513495313,0.19655667109580052,-0.9134567677057008,0.7414434582708862,-0.6691873062142779,-0.45083719499519925,0.5495481049150412,2.2434977954581594,0.4793125145077938,QP0099-C
-2.2448545568985656,0.6226603625487522,-0.8254491103206117,0.6378353154995667,0.05957046366092059,-1.9527086486051062,1.7321907113457264,-0.11999162776129292,-0.689908911871898,-1.9068449348453296,QP0107-C
1.4885592384993542,2.4613483917449357,-1.2577375196437797,1.546771138200926,0.6172686645780988,0.20785329465919905,0.00031496236311512733,-0.38547703132264727,-0.34332981613586605,-0.8799182032727336,QP0006-C
-2.3465176396984506,-0.5394509848907946,-2.288747963580062,1.2950740724431762,0.12772210341114226,-0.16162440634138184,-0.5658475435250734,-0.4627903185031922,-2.3801485222954417,-0.5185745940076532,QP0036-C
-0.2147127324632847,1.2394017834868185,-1.341635190463553,0.19894608036948258,-0.6945511769016355,0.062294676950563614,0.9643739548831337,0.7723137014676124,-0.3776139343238566,0.43667878094417156,QP0197-C
-1.4166441492379542,1.2136474583627133,0.4928631309580767,-0.3962938033652794,0.029049803641033302,0.8238876365589062,-0.28424450046169397,0.10520633292528478,1.4867127706089733,0.7403514446590225,QP0206-C
1.4425874266174261,3.1826611621677316,0.6087492120226653,0.9615239532810606,0.16682181267779644,-0.13278682048224824,1.583343539779889,1.0432517790007723,-0.02328471145379918,0.8130673521668833,QP0106-C
-1.6467975171021583,2.382120409824329,-0.4492169194446081,0.29110695221883254,-0.5600573021163513,-0.2904344347766949,-0.8205464735776579,-2.4011667180346805,1.000999823189749,0.798113678221066,QP0228-C
-0.33599086584869053,0.8889550298395286,-1.5451878685571905,-1.3032419028492186,0.3580837535105444,0.7473027027654593,-1.5932122007892944,2.1833557136165145,-0.18101060095307264,0.1939434944967183,QP0179-C
-1.2475051560397585,0.039055637209261425,-0.15362234345050382,0.32864372679400783,0.8791000113586577,-0.852269547496435,2.8706876740810268,0.5194944619941649,-0.7087014766320571,-0.6914586770223456,QP0043-C
2.291410369304597,1.7462536812223504,-0.17006931838224332,-1.1788899761374165,1.2801240716693252,0.4041178280978034,0.615828597495168,-0.10293935717869464,1.1800555871378418,0.6414955755060908,QP0033-C
-0.47133929450187906,0.9491447141076517,0.1449734705541895,-1.567482501474805,-1.0402118612199664,-1.8746030261481064,-1.4876417746481927,1.0321154771190597,-0.1986113528512176,-1.6757866446964014,QP0137-C
1.8128147091770948,2.839214400933881,-0.7692467451815658,0.4296514432370564,0.2836787262075143,1.9397728329973176,-0.4189007293439321,0.39101408922316866,1.0680228604501973,1.3224274541338084,QP0181-C
-1.8315032481835574,0.9835514525519862,-0.5639178613501844,0.4201825168373246,-1.92949243467595,-0.8534648205398964,0.8751232765176984,1.1710097609076027,-0.5404280499084342,-0.2403546511966414,QP0031-C
-0.7195372554109751,1.601200885734748,-0.5900615539457573,-0.5778710433291171,0.03312199298551053,1.5357791037763482,0.2646677887885935,0.029624438414439812,-1.1014262313523782,-0.2401580903669783,QP0139-C
-1.581478420412609,2.2949159442478986,1.2104352847763418,-0.563654574262362,0.15410127332537638,-0.17435734616665333,0.62032657381492,0.7909430085667057,0.38212696499309295,0.14502944987441208,QP0142-C
4.0636037188010885,3.072414487199095,1.5642834562924663,-1.2225169593323315,0.3467576473358517,0.4625701799151454,0.8945533837096703,-0.8831801971568455,0.8316363964749783,-0.2433409377273343,QP0208-C
2.1486530148326297,3.114116477152875,-0.2125714592800324,-0.7208916716862271,-0.39414261396311767,0.2956448019728155,0.6715357948587385,0.40953834075553913,0.5180882272984302,0.8926762345045345,QP0117-C
-1.7233470469719792,0.5568778001071053,-1.3512129586619188,0.5743860063566563,-0.3973379892499103,-0.022608896533090294,1.0226091798653205,0.4003657830957345,0.3187209388319204,-2.8213936702245843,QP0150-C
1.411251836941198,4.214009969231647,-0.2831911753463359,0.2863663171977927,-0.6937922166556281,0.6245914907921346,-1.1605905024032883,-0.24759716381773883,0.8571061118524487,0.4497465838972408,QP0004-C
0.9778448335161938,1.9108860370287168,0.2083045292451971,-2.0725309335244066,1.9538758623916508,-0.9448085792123112,0.2671091322065053,-0.9748382948686557,2.846713872153768,1.9681958991070025,QP0079-C
0.26107564719038767,0.5776556662748341,-1.774639959051664,0.012668780559851338,-0.91590705573118,-0.7524089187565483,-0.5441004253266007,-1.6659826299527085,1.3966313405603674,1.395250022776538,QP0237-C
-3.2036444174392185,0.4249401232933262,-1.0904690815349367,0.9722597660303425,-1.8103923852122163,0.39474087834336913,0.3442686417387009,-1.764281838258024,0.8036313312695135,-1.6363444860185639,QP0037-C
-0.45521005008136584,1.3017409455620272,0.09655193165805091,0.3059352041639015,-3.097902497459235,-0.6617720156793024,-0.6273247481557804,0.043848319287223055,-0.16530947086557704,-2.1998561537375436,QP0177-C
3.639122267291367,2.550384388788408,0.8382963306609381,0.25850674056138007,2.4278796490703156,0.44018582333586337,0.9568158486030134,-0.36254672624610673,-0.12103840094418748,-0.18586578919895558,QP0232-C
4.53919254868271,3.876691612626092,0.010340160367267415,0.1770603793252649,0.2836829132152573,0.719951431172103,1.0958733998045922,-0.8136143284271572,0.15389000129848446,-0.005714696418354197,QP0030-C
-2.697105945983159,1.5982822469700244,0.41689880986119343,-0.025556347371961323,0.07821782082603121,0.01427161899450613,0.14261946059153957,1.3820402028084438,0.8972650165574083,1.066126152586205,QP0183-C
-1.2202315907668206,1.7062760932906385,-0.5606371125452713,0.33390974510226135,-0.9109074479346493,-1.0140476224603887,-0.5731814160362155,-0.6968729734146941,0.7743330417541376,-1.8376567288681358,QP0220-C
-2.612947351701447,0.5550965274993502,-0.7103532241010804,-1.5898231468531354,-0.929428870512068,1.3763827434419922,0.7566570087983716,1.1319012536376434,2.2272203028099447,0.16802902713201778,QP0014-C
-1.6361727167888194,0.8313023364876518,-2.238560052765831,0.5480749816960472,-0.9018130127330286,-0.3454741917318449,-1.0609805639218042,0.9880903547002721,3.0616084982200102,1.1981962500441714,QP0125-C
-1.3485337496940901,0.03420008694638256,0.17654929307509365,0.8146905423502556,-2.0519426077543677,-0.22956068023346293,0.8891984957174969,-0.8034706894406187,-0.23715475157150848,-0.36013802239594134,QP0001-C
-3.646115645002851,0.6070256112939686,-0.22923221634729699,-0.5357026135601308,-0.19162304032758176,-0.8068003333918604,-0.6363434556091673,0.2588249725249094,1.884087057429155,-0.6936535407137712,QP0146-C
-0.661988745750833,2.1655650081670403,-1.528870178426516,0.573276039871138,0.029396875520992828,-0.1528103383856381,1.0104526856398288,-1.7057496498375233,-1.2411428596047496,1.4417889056588988,QP0072-C
1.7451991137509226,2.5417093409253124,1.0931059349089558,-0.4797870414436845,-1.2593639359663351,-0.710684500047972,0.7623886478763805,-0.8249075188801288,0.6807813277465269,-1.9101388382549207,QP0185-C
1.0272186293845782,1.2716457232777039,0.549291121303216,1.2541564449169276,-1.8007406864722153,1.2673715149428624,0.909406729089135,0.42748701445866355,0.25345454606250206,0.895973754173468,QP0040-C
4.535407119380957,3.9305326921704054,0.23618457289346861,-0.1865589871806254,0.6112705019249662,0.8606662611464932,2.1739302233641706,-0.01838170538674646,1.673577165859332,-0.684724950449321,QP0165-C
0.7342516012423032,1.710127966227157,0.8273960764275481,1.0619756671406482,0.602690899856478,-0.036925206175725346,1.249604018724762,0.8452656322573098,-0.5955157940628774,-0.010944042308523165,QW0129-CW
1.5623373361227195,1.6373687577504292,-0.2686384940087242,0.4513945642768878,2.279766149891218,0.5113132075174586,1.5635174814762705,-1.581909652636625,0.6150532560061012,-0.1179184837277365,QW0046-CW
-1.0309243363105813,0.030602568468375675,-3.749633187881079,0.6193644143120118,-1.6277409482023806,-0.9515689783528586,-1.4692743769513021,-0.43039842467417333,-0.5632170143222331,-0.04383733307451214,QW0020-CW
-1.992469486684028,0.3068934405669266,-0.7813837228858226,0.36423711870768755,0.3662176610495976,-0.5030387028590206,1.9722518500171091,-0.06995780207403317,-0.6609265698555064,-2.043160757270569,QW0077-CxW
-0.5331794417584982,1.3480004438532165,0.5645867764643734,1.4794708079865706,0.14014576714792124,-0.5104357500484218,-0.39937448327128655,-2.1361914658790013,-0.10385391668663929,1.6319811460870035,QW0083-CxW
-1.9506939676482447,-0.39722371083678637,2.4278212311682346,-1.0626734584630495,-1.652986722656813,0.8221412308865615,0.14196316304206716,-0.43745805487408246,0.008289160691907263,-0.6828667895086433,QW0016-CW
1.6254431217164276,1.1621608905658731,1.215293396402192,-1.6182470050316946,1.961781978263618,-1.3304097192668383,-0.49656468692141703,-1.536653419782548,0.26745191993284767,-1.8755182076171433,QW0018-CW
1.9323167257639133,1.6638237907170843,0.3834196757585612,-1.2389788497819627,1.589015476054595,-0.04181501925282198,-1.2330983545772152,-1.844698298087233,1.333176722294584,-0.03382096002649115,QW0118-CW
1.2880960880959593,-0.9870813285421065,-1.365275536361087,-0.5698283614743006,1.0758601211609005,-0.35095852426500224,-0.8252570444515063,-1.6929961065000398,0.10205394557160503,2.0304574674071345,QW0043-CW
-0.47112338706942586,0.9415424127752166,-1.6286115275771924,0.7249062246106529,0.03045501995448154,-1.2837722949670696,0.9360766689605319,-1.1174941401847562,0.1953412345937045,-3.015759987240747,QW0058-CW
-0.613048187182803,-0.004853325177338356,-0.032432464508465535,0.6727831393785374,0.7534415378998918,0.0006219457606322026,1.6702814357001494,-0.696770121501257,0.16050498600680763,0.3766772843889093,QW0072-CW
-1.8917818802098714,1.3160666456800973,-1.1212246466894624,-0.379790666419311,-0.9590819542063973,0.07393683340206143,0.5581584276256968,-1.010514405955886,-1.1121672827716054,-0.9949633068664392,QW0064-CW
2.4269457822380605,1.684023675663387,0.9164014330100779,0.5654919486586396,0.5961663174311594,-0.16122472373505708,1.808518610776815,0.14054422795310914,-1.3584636935265444,-0.7561867330819739,QW0096-CW
-0.3015340810926343,0.13043873427835728,-0.7096582889943915,0.6169855786040999,1.9709498774197929,-0.4158866613713211,2.077486078517296,1.5195942963558293,-1.3902926493084746,0.8064366819849605,QW0023-CW
-0.36561084655297105,1.8480436087489769,-0.9098571183162133,-1.5817026481227632,2.331974423879096,-0.5445486083947984,0.2536489875648936,-0.5399389420521074,-0.2588934762052183,0.7316616494686754,QW0057-CW
2.60360192888076,1.1473387988141122,-0.8249047001147912,0.010768458503005845,-0.7427739293571908,-0.6830110270972383,-0.5784367100853953,0.09569962196176475,0.6036808644357187,-0.9334551988381505,QW0081-CW
-2.20785574679154,0.12306602190928664,-0.32116835834435964,-0.8087464691050049,-0.8371884701968745,0.6729883498148008,2.1875496773826884,1.167694600685048,0.1189906838360507,-0.8315228125220273,QW0125-CxW
2.5319515766680807,2.3675817219128166,0.781571771031655,0.5505391017519132,1.3374270892092546,-1.2849624009197953,1.5790845313905362,0.6886111680812098,0.6675122094855626,0.5165047747196537,QW0031-CW
-1.8276354825215695,0.588442831661559,-0.7398634071857024,-0.7139189274250326,-0.005257187445315341,-0.49233893376221705,0.6451814289032807,-1.7143090397932148,1.6777318985034122,0.6094760042297284,QW0090-CxW
-3.1668684726071215,0.2406726209431167,-0.7919037275166287,-0.8335361876439737,1.5375244586728143,0.46174229277323703,-0.6011092831196784,1.4717049242199656,0.680633174050401,-1.7811185104043148,QW0144-CxW
-2.397130190667428,-0.7156924891921498,0.09569695051129552,-1.3349838569324453,-2.8400268302027514,0.3009575713870883,1.3825977759625157,-1.1126715546175037,-1.1177775442800775,-0.6456304460766519,QW0088-CW
-3.158295670127747,-0.42197693239513445,-0.39609892647842954,0.9798479472819733,-0.8794794475571917,-1.303053138036368,-0.942272087360229,-0.7729784230691169,-1.44397397322558,-1.9990957733385466,QW0092-CxW
0.5846358978227215,0.4242726358119559,0.5475981213133645,-1.7392242864405099,0.7667746535497133,-1.9908837970785664,-0.14359398266217477,-1.492440118531476,0.47797541186686854,-1.1666418135515386,QW0019-CW
-1.718876127723322,1.289760603235561,0.09303469170736647,-0.5255966729602842,0.3121750949752026,0.8318826503867878,-0.523383040228394,0.36959232648400037,2.000369889569673,1.324056511216927,QW0089-CxW
-0.1756988653704752,0.7448018822266743,-0.2610687623048929,-0.9456914095676825,0.9742827090507667,-0.1793705951400621,1.4694119089340678,-1.7779170697274775,2.363491352657645,1.5913310872759503,QW0027-CW
-0.32574476583303535,0.6459532635252143,0.109994744826395,-1.850101841746268,0.5968067297577457,-0.5601877039570006,0.10371489950819755,0.7707444694726959,1.1236509089771936,-1.2472015417227262,QW0074-CW
-1.0235072122508821,1.083321576000355,-0.6746248201830116,0.570292529913814,0.15069915985503796,-2.4050601986378846,0.6698296364575826,-0.7478874158449559,0.33148403466316784,0.431902471257477,QW0021-CW
-0.30910313276193246,1.2037649458243551,1.2875199314505597,-0.5796863679572178,0.2676206474372716,0.8820129321172544,-0.18350276913100452,-0.35307288409415116,-0.24512015421068986,-0.4941169956645618,QW0091-CxW
0.874095430467908,1.5632382826550129,-2.7963679580307965,1.044197812524036,-0.24884953469399015,-0.8366812445263571,-0.5438079731973208,-1.4523456011232183,0.45205979581471195,-0.2178393985130056,QW0148-CW
-2.224433307776563,0.2358533431018366,-1.7588050680952927,-1.3183992320400237,0.3410888823086366,0.762131516728939,0.8807995555550926,1.4928393138506824,-0.2763513589565976,0.5971482941824355,QW0022-CW
-3.908476801595613,-0.7415887769799142,-1.5366053933813315,-0.3938193475689859,0.03242154742933176,-0.2905825530978085,0.25799288075474025,-1.5871509259862562,1.3308212843100102,-2.125546131604708,QW0067-CW
2.1163082207637753,1.8670757205216273,0.3720937577012125,-0.5512428574241731,-0.3308634776629778,1.2292301859733938,1.5562278230322895,-0.33693155446800976,-0.17904146378513705,-0.943107314060222,QW0071-CW
-2.1552514998348293,-0.3390921312055164,1.2892172230148116,-1.9424046746655153,1.5500300701272849,-1.029184381910184,1.029052814306162,-0.5206193843802501,-0.34745398027838137,-0.2550991452863173,QW0049-CW
-2.7651590160458674,0.19438487521021286,0.045490425198440966,-0.220699949615996,0.5528031927765341,-0.8900323496383028,0.191382617360086,-0.05351876717738631,1.336360803431506,1.8317559548326954,QW0014-CW
-1.5196262159846416,-1.106578624850618,-1.6505082930560164,0.5869242719366465,-2.4349605768711515,1.0605216696619717,0.45516648519187825,0.05380068560238542,-3.4731284703658267,-0.44113217673424593,QW0076-CxW
1.735848505438238,2.029050829887669,0.39574226193286477,0.9595404800895869,0.7687534702332601,1.8650566033169382,2.0892251095012306,-2.6562977403996477,0.5450322676495755,1.5039250926158416,QW0041-CW
-0.4807874334130244,1.6226613786063049,-1.2714154695233213,-1.4828580888141913,0.33321453510908,0.20794910799649485,0.07490612227340313,0.6270677818641224,0.09349728934653592,1.3830915284304015,QW0107-CW
-0.0428309843308115,2.3477586388948275,0.46938947167209283,0.8227069471996297,1.0869086181178482,-1.3541275053149213,0.4888977485870549,-0.5110112491423738,2.3134465417597703,0.6125583764605624,QW0100-CW
